path,bytes,sha256,classification,explicit_path_reference,reason
assurance/WRITER_SCAFFOLD_TEST_RESULTS.json,24225,ab992ec9afb2ba53b2a025d06f347fe844096d6a3238a74336f72bbd2842bead,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/browser-operational-shutdown.png,167032,d7f613242806219492d80cd02da4102eaac48c6a90a281fbfbb75309eff13df2,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/browser-selection-connect.png,219440,930780e8b416d728d05d30a4f93aa68fd20de4f49cb2296bdac843d6c1b1a311,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/browser-workspace-pane-context.png,72625,cbba6ca18e17d59a98c1823a3b8f6597c1594abe7937fe3ef78111f66d6cc13e,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/contract-test-console.txt,390,df506577fa47038f9d54ceaef649c7c4c749544765effcfd5b6fcb68bbf2506e,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/model-test-console.txt,191,99767e66faef727814ea9781e945c4658fc8ef9f38a32d30b3448b091afc781a,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/w2a-command-route-convergence.png,55593,b51367125071ba52586aa0c156b73abf0cb45acc89b973a6b1f8c253c38342a5,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/w2a-library-transient-owner.png,51914,422a55daceea7fabc0ae1ba6d2476544aad6d7b0e17f731cd51689aa249d46d4,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/w2a-preferences-family-applicability.png,66485,88a06cfeb074968571a2dbde1539b455bc0bc9401cd12f624568fb15b994addc,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/w3a-full-browser-operational-shutdown.png,148372,45d52d4effb6c16a6aa3a04b41a399c823e04a40146bf3431ea8b80364a55b7b,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/w3a-full-browser-selection-connect.png,218715,ed728bea4e284222b79a6f4a08ddac703905eb6c2b756b6b8a2692f638d14c47,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
assurance/w3a-full-browser-workspace-pane-context.png,99897,10ebecf11b093e4cbb4d25282dbcc328d7cebb3b7b070bee28f0721df0f31e0e,KEEP_ACTIVE_REFERENCED_ASSURANCE,true,referenced by tracked repository text/tooling
authority/23_SURFACE_CURRENT_REQUIREMENT_INDEX.csv,50944,6ddd8a5bbe5dabbd2a710fffc2eb1bb84b3071adc4eb4b82f15462aed73a648c,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/23_SURFACE_CURRENT_REQUIREMENT_INDEX.json,82817,8e9751b50f08f9c2ad15750c1201cea331a4252bf70bd57e3a897e01a8597a0c,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/BIG_BOSS_468_ATOM_DISPOSITION.csv,150442,49ca57cd4dd857e1f6fb1340537a61a947eb1bd3ae83706b8b25675e1a65ac50,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/BIG_BOSS_468_ATOM_SOURCE.json,1036315,5284203ca27eb7d01a64e3e7df7aeecb9dd96c96b2fa39f04de871ac19fbedaf,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/CURRENT_AUTHORITY_REGISTRY.csv,151399,6b10305d51142919562afec016f670de3b302ee1d97bd129e26133a6ae708b73,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/CURRENT_AUTHORITY_REGISTRY.json,246985,8f4429beef3d8f8effd260bf1cfa6edcc138eb7760e0c26fbf4a413d616b8bcf,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/CURRENT_FOUNDATION_AUTHORITY_INTAKE_POLICY.json,817,de66c4b91949cefa5b4a3b7a9ce0b21b791f5b6bb6bdbe7bdb3328244ea7b75d,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/FINAL_FOUNDATION_SURFACE_RELEASE_POLICY_E17.json,5348,efc20633b7088094e7d5263cc986c0305bd93328be851265bc11a0c34b6d2fc9,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/FINAL_GATE_PARENT_AUTHORITY.json,740,299808dfe1b5b70e2106dad1cdfbe8fae2ef9d0ba1a6b252dd2f058acf85aa62,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/OPEN_OWNER_DECISIONS.md,984,3a2ee0585120ae6edac62405dd51cbf50b52c182124aaa6dd43484222038bc5f,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/OWNER_CURRENT_RULES.json,9420,0094accd9cb27ac740e6428226ded11f27fb0678c7fae0b28a26b679b46ebf53,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/PACKAGE_VERIFICATION.json,11341,685ddd5a0b52b92fd97775f403c2032c77a2d82a0bdec1618d80739aa895fe22,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/README.md,1886,951407bfd5845c05b723c523378771a8211688255b8c643e120c16458c18c216,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/SOURCE_INTAKE_RECEIPTS.csv,60701,f8390136e96b797c6ad9d3fcbc9d088f65f0729e17872a8767116581a4187f03,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/SUPERSESSION_AND_CONFLICT_LEDGER.csv,94755,13e345581a5bd6d3c003a7a6675ccdaa50e260cc0d8c25281077a961424471d9,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/VISUALIZE_OWNER_REQUIREMENTS_SOURCE.json,33268,190e55d3768e563426ff01e7efad63207b6eff15cb9bb60421ddd884d331354d,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/VISUALIZE_REQUIREMENTS_DISPOSITION.csv,15345,30cadbd3e8d0fdcde2226367b325c8153669e7a380a5fd60fdca29d052c31bf9,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/W03_69_318_REQUIREMENT_REUSE_DISPOSITION.json,218650,5f22382a16176b4748033ad3bb614f37a7915bac9c032097670cd895b4127b6f,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/W03_FOUNDATION_RELEVANT_DISPOSITION_v0.2.1.json,56242,1948a248476c8a645575c5a077ae58d78b7f456645bbe846ff73dd0870aec17b,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/W03_PROPOSAL_69_SECTION_DISPOSITION.csv,33759,d0f5a1198344d898608f70d69dbe9a82939d13d6fbb7000cd540c5c4398dd396,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/W03_V34_CONTINUATION_MAP.json,3903,1a01d696e76c1332b5b988d266cab62d613a47295d0d087f268cef45f7731be9,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/W03_V34_TARGETED_INTAKE.json,3362,1c2057ef7fd796ca44906616992e86edac88ec9ef8f6cf62e23702fabfe31883,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/W03_WORK_ADMISSION_INTERPRETATION_POLICY.json,1106,d8c4846a9f8b186fe6bb997468b707ea45a85541e4977454e081dc7d29eb65aa,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/07_W03_69_REQUIREMENT_REUSE_MAP.csv,179355,3b7934e4e140ccdea40c3d162e8fee4237060300ad35b5d3e4490c86ffc80b16,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/08_DONOR_330_FOUNDATION_EXTRACTION_MAP.csv,10781,fd6ef2bf58af09da98a7d9faf5485e29e422a9245da444972e12da8bf21a7fe5,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/10_NEW_ABSTRACTION_ADMISSION_REGISTER.csv,4933,4627d8665134c6485e2c77412b20e943c34656bb0249fb80fa58feab7f89fae8,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/12_ADMITTED_HIGH_VALUE_WORK_TASKS.csv,17656,94678ed83cbdea7316a3aafac365e371191af374e6743692945d950e0fd18074,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/13_HIGH_VALUE_DEFERRED_WORK.csv,2856,e1f48cc20b60f1a71f80c2b291d527f1c14dd54b9179e531b624421c892b772b,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/14_DROPPED_SUPERSEDED_LOW_VALUE_ITEMS.csv,2802,53f000b745c187b309673e242bd96d174974b32aaec8dbc1139a7daa4c927970,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/15_TEST_AND_VISUAL_EVIDENCE_MATRIX.csv,5102,8c06c55b1d843fef2860ff9db70053b535240d832c44c225d1960f542ba75c84,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/16_WORK_CHECKPOINT_DELTA_MAP.csv,2087,63080c08f833ee242a269a5d5eda57f4f891d144bb44c8ec13b9ec06d56c26ef,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/17_MASTER_WORK_RESUME_DELTA.md,28595,adcdcb86c3ce6abc2a5e7919c4b024bbfb32e24ab77c374f1ad1698cb784b088,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/CONTROLLER_INPUT_IDENTITY.json,3376,f04a840e904a8048f939677acf6f3f6e9a3962208823ba68b475fbfa82662bde,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/controller/CONTROLLER_PACKAGE_ORIGINAL_INPUT_IDENTITY.json,1710,35e335b0c4c3487ca1d4c3bb1c39074f1158d35810599d395c35c67286f08091,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/06_W03_WORLD_CLASS_WORKBENCH_PROPOSAL__HIGH_VALUE_NOT_AUTHORITY.txt,48526,bcab53a945af2de05a2ea7a70eefa5f4ae6ddf71a1c2ea57ac9f497fdd3befbb,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/audit.json,7423,354c2c179e2638e0549e7fe42481808d0b0e1f000603d8d10e6429cc54fe6289,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/backup.json,11375,fcf5517b2fb56306fa7de8efc79460ef9bb705a3ca32edc149b636fe1e8027fd,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/configuration.json,11448,62845b3bbb451dcecc8dcb9c300d89d12bef8f67bf2474d64a7083be4212b90d,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/enterprise.json,11239,076265da6c97e7fc8bf449aafa0220ef3c140b78fc7a6fb6359091c462caef9f,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/evidence.json,11507,b96e210c16604e8c3aed4e5500a394ae76ffa9df2dcc7a99b3d91ad26ae9f975,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/health.json,7469,209a744f6ee06b420af15c46e90e640c667e67cad0c0f92a3afe03ae44000a9c,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/labs.json,9521,ce8d1a951a0c08995c40134d6cbdbf78d50702b97f6a5851dba8cf00de684170,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/learn.json,9496,8381a709997a5d2089cce211e749c6a0e3eea8d92d373f74a16086a11382f018,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/library.json,11358,06cb880fcb7879fe4927718b00c36d64003ad529ca673277f0574f235307e7c9,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/manual_ai.json,9414,cf11a3ef4cbcbc7f852fe9da1474a1cf8033e7dffe36089c9a3a5f803f264743,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/mastery.json,8167,1689a9597f724c0e6cfb7bbe42dd9b628c842dd7d7705778bf2b4b4a060e61cc,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/portfolio.json,9266,587b1f4a50eaebfa5cbd2cb6fc16d650ad340cadbdfd9302fb24a181691e4bea,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/processing.json,9833,c4d6f87eb6923d50b11a08b222d19b5db246909d029a097519adaf0a37aea006,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/releases.json,9376,c6e91f066551fc453c4645ecd56009a061c107fc4987a4233b0c7d746968d089,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/results.json,13245,c7420a86ff3c22274f98a3b94cd4b6abfaa24477a4e499b44f8a8cf9475eadc4,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/reviews.json,9875,ddfc7942a74ec22627c60b8c5d3f6edba350afac1e09ee188b2cb680b5609c3e,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/rq.json,9757,6cf88f3659696355cf48124dc13b96c775785cc6e2b285e2ae81b3e9a293e922,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/runs.json,13708,9fdac6759f589e8f2bd68d0d5d1dcb81cca694e264ebc615e7a67c56e40e1d8b,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/scenarios.json,10044,f5daab050de16cc4143ea7c9f7364b92b8922cbf4ab5714a4f621bd42d24bdb3,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/shell.json,9241,ed609f372ee7b0d7c5ff16d4282089ddd60ea1dac15f586ef855f9e3bab8e4cb,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/today.json,9447,44df1fc238296083b2c09983114e9ac12fbf806e5b374626b89551e91b60f956,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/validation.json,7438,131c295715d78967f6172912500edb7b2d970d2867720320aa7c26405a9384ce,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/bigboss/surfaces/visualize.json,11204,7fe1e2ee53b6d245bc55f2a2f594b254c0cee118ceb1ef1390308792bb31e9d5,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/00_READ_FIRST/CEP_CONTROLLER_OPERATING_SYSTEM_MANIFEST_v1.0.md,1618,92b092107de0416fee125ce43d4f8253bc8174aea2fbb0f0cddfe1f33e510fe3,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/00_READ_FIRST/CEP_CONTROLLER_OPERATING_SYSTEM_READ_FIRST_v1.0.md,3875,db0f554aebc48f21d5971d3860f327269807ff2e47663e9a3d89df4aaa4da4d1,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_COLAB_DRIVE_CUSTODY_AND_EXECUTION_STANDARD_v1.0.md,6278,d46a70c09ba6aba5f10fc5b758b33483fd4de3b03362c2ff70aed415163f8fa4,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_CONTROLLER_ASSURANCE_AND_EVIDENCE_PROTOCOL_v1.0.md,1752,45a4ca798ed562ee7b93c62518ec3506dfdb32f1ef148da39a200d309ad0f4b0,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_CONTROLLER_DECISION_AND_ADJUDICATION_PROTOCOL_v1.0.md,1373,dfe9a2fd4a8b17bc74854746b2050a97f2b4a58406ad8131575524e3f884acc5,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_CONTROLLER_GOVERNANCE_AND_EXECUTION_METHOD_v1.0.md,3779,48aeabfe336cbc450f313fd987baa4eda8621f7815547d5007e14c5c8441b5ff,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_CONTROLLER_KNOWLEDGE_PROMOTION_AND_ZERO_LOSS_PROTOCOL_v1.0.md,1461,ee4ba85e4b910c3eeb0854bed24c900b1251c181d3d0e2f9c2c1b0837f6d2bd3,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_CONTROLLER_SOURCE_AUTHORITY_AND_REQUIREMENT_ADMISSION_PROTOCOL_v1.0.md,2452,10514c7057721ccc0dd3623d90f739ec69b3aa158257aeff6ddb6940749e4ac4,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_REPRODUCIBLE_PACKAGE_CONTAINER_IDENTITY_ADDENDUM_v1.0.md,2426,8cbb0882ebc77a4bcf8c2a4ddc487ae97f79cd2a56501e4a5217481fb4b27e84,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/01_METHODS/CEP_RUNTIME_DISCOVERED_DEFECT_TRIAGE_AND_TEST_ALIGNMENT_PLAYBOOK_v1.0.md,8473,641ab6dc31bf6a989e8017174174a855b6b283d5e21389f1fe9e69390022c2c9,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/02_REGISTERS/CEP_CONTROLLER_DECISION_REGISTER_v1.0.json,3117,046af5e10eba24e06610ff63dd6ae51744c797bf1b959455128627cc9ee45c16,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/02_REGISTERS/CEP_CONTROLLER_OPEN_GATES_REGISTER_v1.0.json,1787,478f3f9ea851b9a27333f86dcc0a14f591429ea8a8d8e49c5f9f4c7ba0f31bf3,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/02_REGISTERS/CEP_CONTROLLER_ZERO_LOSS_COLAB_RUNTIME_SUPPLEMENT_v1.0.json,14344,e789c2b3d79657477b5b546a5b2f6604fa1888ee2de0cff6cbc77481baae687c,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/02_REGISTERS/CEP_CONTROLLER_ZERO_LOSS_KNOWLEDGE_REGISTER_v1.0.json,12427,3931f91430c5b997ca0cae5dfc036a3267f028f7076043a2c2b794ed25eeb76a,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/03_HANDOFF_RECOVERY/CEP_CONTROLLER_CURRENT_RECOVERY_HANDOFF_v2.2.md,1064,df090190e515d6c61a4018c66ec303d4a269fd747a1609cc91c2307ab01e534e,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/03_HANDOFF_RECOVERY/CEP_CONTROLLER_HANDOFF_AND_RECOVERY_STANDARD_v2.0.md,1989,c52d4d5723e3873336cfbb4b0b14d62e7dfed23075de65f0836e8197745b2e5a,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/03_HANDOFF_RECOVERY/CEP_W01_W02_C025_CURRENT_HANDOFF_v1.0.md,1996,27cdd4a791c836f6d012059b6b1a1c64b92f7945b38c6a3ec0708e5c2bec280e,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_COLAB_RUNTIME_TEST_LESSONS_SUPPLEMENT_v1.0.json,10006,828c5974a0818b523c5ca34910c05358ce29362e05e58f27c8f9e5529a799c28,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_COLAB_RUNTIME_TEST_LESSONS_SUPPLEMENT_v1.1.json,1503,783414f427413359812ffbfb2264cfdc0f68f5f8e515655c8e22b0d7326b38d2,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_CONTROL_CHANGELOG_v1.0.md,858,611ff2d6b276a24e2552bba8f905a79adc5a92a18bcc4a4141eb755905d49149,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_LESSONS_AND_FAILURE_PATTERNS_v1.0.json,7439,a3d2c675ae61f0f184657cbf7ea7d66661b84ca29922670454871f0cf80e7ef9,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_CONTROLLER_HANDOFF_TEMPLATE_v2.0.md,543,a8487f1ea437f24bb29e12614d165b60085f0f4bd5f65a3e3a733d7fad34c6b2,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_CONTROLLER_WAVE_CLOSEOUT_CHECKLIST_v1.0.md,1205,2b35eaeab355929a993694088ea3209eb21d2d63ecd4b85e7c47af1f32f6f000,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_FINAL_RUNTIME_TEST_COLAB_REUSABLE_CHECKLIST_v1.0.md,4189,5c276dc7ebf689f5de279850f975d757b55a4d51ccca2b9335416aa446420252,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W01_W02/CEP_CONTROLLER_W01_W02_v1.1.5_PRE_COLAB_MICRO_CORRECTION_REGISTER_v1.0.csv,1338,d0582f126bc97a200f79f4aac4bfc8e235b218a910e7e2f5835dc95fe812c5a6,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W03/CEP_W03_WORLD_CLASS_PROPOSAL_SECTION_RECONCILIATION_SEED_v1.0.json,44854,5112230f73d6c8874b85c87b5b03599d791df524c4ceecf9b58600b99cfa4bae,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W03/CEP_W03_WORLD_CLASS_PROPOSAL_ZERO_LOSS_RECONCILIATION_MANDATE_v1.0.md,2805,6ae193ec60356a4ec55637ee861f5d9ab7c4efca7d106fd4b02ac0315debd5f1,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/PACKAGE_MANIFEST.json,4867,f2958af631fcf9ed30c423881073d8cd538b288659a9ee4b9d74d24f34ef2aa8,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CURRENT_CONTROL/CEP_CURRENT_CONTROLLER_STATE_v1.6.md,3987,bd134235a790acd3c8650e3976d4450be3ffa679f2d8ee03db005338744fae99,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CURRENT_CONTROL/CEP_CURRENT_CONTROLLER_STATE_v1.7.md,3463,1566f02c228164cc1de462deac79a9e5eaa5876eacbda5a3ecbfe5695a0f40df,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_CURRENT_MANIFEST_v1.10.md,2115,ed5ec0ae9d9485573f6e849463331ed781ca9e04dcd1d8e53517816833541cc5,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
authority/sources/control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_CURRENT_MANIFEST_v1.9.md,1747,0e18fcba8b5c83f7c36eeed60ebd5f674ea36616f95170cb923af21fe2d73484,KEEP_PENDING_AUTHORITY_CURRENTITY_AUDIT,true,authority/reference family; never delete by age
