source,bytes,sha256,authority_class,inspection,canonical_registry_match,preserved_content,text_lines
control/00_CONTROLLER_OPERATING_SYSTEM/03_HANDOFF_RECOVERY/CEP_CONTROLLER_HANDOFF_AND_RECOVERY_STANDARD_v2.0.md,1989,c52d4d5723e3873336cfbb4b0b14d62e7dfed23075de65f0836e8197745b2e5a,CURRENT_CONTROLLER_METHOD,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/03_HANDOFF_RECOVERY/CEP_CONTROLLER_HANDOFF_AND_RECOVERY_STANDARD_v2.0.md,32
control/00_CONTROLLER_OPERATING_SYSTEM/03_HANDOFF_RECOVERY/CEP_W01_W02_C025_CURRENT_HANDOFF_v1.0.md,1996,27cdd4a791c836f6d012059b6b1a1c64b92f7945b38c6a3ec0708e5c2bec280e,SUPPORTING_CONTROL_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/03_HANDOFF_RECOVERY/CEP_W01_W02_C025_CURRENT_HANDOFF_v1.0.md,47
control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_COLAB_RUNTIME_TEST_LESSONS_SUPPLEMENT_v1.0.json,10006,828c5974a0818b523c5ca34910c05358ce29362e05e58f27c8f9e5529a799c28,CURRENT_CONTROLLER_REGISTER_OR_LESSON,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_COLAB_RUNTIME_TEST_LESSONS_SUPPLEMENT_v1.0.json,196
control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_COLAB_RUNTIME_TEST_LESSONS_SUPPLEMENT_v1.1.json,1503,783414f427413359812ffbfb2264cfdc0f68f5f8e515655c8e22b0d7326b38d2,CURRENT_CONTROLLER_REGISTER_OR_LESSON,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_COLAB_RUNTIME_TEST_LESSONS_SUPPLEMENT_v1.1.json,17
control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_CONTROL_CHANGELOG_v1.0.md,858,611ff2d6b276a24e2552bba8f905a79adc5a92a18bcc4a4141eb755905d49149,CURRENT_CONTROLLER_REGISTER_OR_LESSON,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_CONTROL_CHANGELOG_v1.0.md,13
control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_LESSONS_AND_FAILURE_PATTERNS_v1.0.json,7439,a3d2c675ae61f0f184657cbf7ea7d66661b84ca29922670454871f0cf80e7ef9,CURRENT_CONTROLLER_REGISTER_OR_LESSON,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/04_LESSONS/CEP_CONTROLLER_LESSONS_AND_FAILURE_PATTERNS_v1.0.json,150
control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_CONTROLLER_HANDOFF_TEMPLATE_v2.0.md,543,a8487f1ea437f24bb29e12614d165b60085f0f4bd5f65a3e3a733d7fad34c6b2,SUPPORTING_CONTROL_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_CONTROLLER_HANDOFF_TEMPLATE_v2.0.md,35
control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_CONTROLLER_WAVE_CLOSEOUT_CHECKLIST_v1.0.md,1205,2b35eaeab355929a993694088ea3209eb21d2d63ecd4b85e7c47af1f32f6f000,SUPPORTING_CONTROL_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_CONTROLLER_WAVE_CLOSEOUT_CHECKLIST_v1.0.md,31
control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_FINAL_RUNTIME_TEST_COLAB_REUSABLE_CHECKLIST_v1.0.md,4189,5c276dc7ebf689f5de279850f975d757b55a4d51ccca2b9335416aa446420252,RUNTIME_METHOD_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/05_TEMPLATES/CEP_FINAL_RUNTIME_TEST_COLAB_REUSABLE_CHECKLIST_v1.0.md,106
control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W01_W02/CEP_CONTROLLER_W01_W02_v1.1.5_PRE_COLAB_MICRO_CORRECTION_REGISTER_v1.0.csv,1338,d0582f126bc97a200f79f4aac4bfc8e235b218a910e7e2f5835dc95fe812c5a6,RUNTIME_METHOD_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W01_W02/CEP_CONTROLLER_W01_W02_v1.1.5_PRE_COLAB_MICRO_CORRECTION_REGISTER_v1.0.csv,2
control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W03/CEP_W03_WORLD_CLASS_PROPOSAL_SECTION_RECONCILIATION_SEED_v1.0.json,44854,5112230f73d6c8874b85c87b5b03599d791df524c4ceecf9b58600b99cfa4bae,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W03/CEP_W03_WORLD_CLASS_PROPOSAL_SECTION_RECONCILIATION_SEED_v1.0.json,1179
control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W03/CEP_W03_WORLD_CLASS_PROPOSAL_ZERO_LOSS_RECONCILIATION_MANDATE_v1.0.md,2805,6ae193ec60356a4ec55637ee861f5d9ab7c4efca7d106fd4b02ac0315debd5f1,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/06_WORKSPACE_CONTROLS/W03/CEP_W03_WORLD_CLASS_PROPOSAL_ZERO_LOSS_RECONCILIATION_MANDATE_v1.0.md,56
control/00_CONTROLLER_OPERATING_SYSTEM/PACKAGE_MANIFEST.json,4867,f2958af631fcf9ed30c423881073d8cd538b288659a9ee4b9d74d24f34ef2aa8,SUPPORTING_CONTROL_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CONTROLLER_OPERATING_SYSTEM/PACKAGE_MANIFEST.json,122
control/00_CURRENT_CONTROL/CEP_CURRENT_CONTROLLER_STATE_v1.6.md,3987,bd134235a790acd3c8650e3976d4450be3ffa679f2d8ee03db005338744fae99,HISTORICAL_SUPERSEDED_CONTROL,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CURRENT_CONTROL/CEP_CURRENT_CONTROLLER_STATE_v1.6.md,85
control/00_CURRENT_CONTROL/CEP_CURRENT_CONTROLLER_STATE_v1.7.md,3463,1566f02c228164cc1de462deac79a9e5eaa5876eacbda5a3ecbfe5695a0f40df,CURRENT_CONTROLLER_STATE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CURRENT_CONTROL/CEP_CURRENT_CONTROLLER_STATE_v1.7.md,77
control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_CURRENT_MANIFEST_v1.10.md,2115,ed5ec0ae9d9485573f6e849463331ed781ca9e04dcd1d8e53517816833541cc5,CURRENT_EXECUTION_MANIFEST,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_CURRENT_MANIFEST_v1.10.md,48
control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_CURRENT_MANIFEST_v1.9.md,1747,0e18fcba8b5c83f7c36eeed60ebd5f674ea36616f95170cb923af21fe2d73484,HISTORICAL_SUPERSEDED_CONTROL,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_CURRENT_MANIFEST_v1.9.md,45
control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_README_v2.0.md,2279,df78b1b0d3ebe88aea3526bfb5fb5a6dcfe7b4a0b1122c6857f3c2393e9d2e16,CURRENT_CONTROL_PLANE_README,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/00_CURRENT_CONTROL/CEP_EXECUTION_CONTROL_CENTER_README_v2.0.md,38
control/01_OWNER_GLOBAL_RULES/CEP_GLOBAL_OWNER_WRITER_RULES_v1.0.md,4544,6f4333cc7a0a510b7f126a357b617266d2c00802ec024b62b232cba4299cdd3d,CURRENT_GOVERNED_OWNER_RULE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/01_OWNER_GLOBAL_RULES/CEP_GLOBAL_OWNER_WRITER_RULES_v1.0.md,103
control/01_OWNER_GLOBAL_RULES/CEP_OWNER_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_FACTORY_CONFIRMATION_v1.0.md,6599,64df155d3a4be2edf5a2563a947bd497e2f7d9b6c1b609672fb36aa731d4fc92,CURRENT_DIRECT_OWNER_RULE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/01_OWNER_GLOBAL_RULES/CEP_OWNER_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_FACTORY_CONFIRMATION_v1.0.md,146
control/01_OWNER_GLOBAL_RULES/CEP_OWNER_GLOBAL_SPATIAL_AND_VIEW_INTERACTION_ADDENDUM_v1.0.md,3974,003552c3f962dc07966ee47fd8657e49da47e1976b997deb30b0f16e6de372aa,CURRENT_DIRECT_OWNER_RULE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/01_OWNER_GLOBAL_RULES/CEP_OWNER_GLOBAL_SPATIAL_AND_VIEW_INTERACTION_ADDENDUM_v1.0.md,57
control/01_OWNER_GLOBAL_RULES/CEP_PRODUCTION_DESTINATION_OWNER_RESOLUTION_PROTOCOL_v1.0.md,3139,c9a1c39317757c876eb0186d5543d4a0fb75edb3272972574bb27069b63eb75f,CURRENT_GOVERNED_OWNER_RULE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/01_OWNER_GLOBAL_RULES/CEP_PRODUCTION_DESTINATION_OWNER_RESOLUTION_PROTOCOL_v1.0.md,72
control/02_WRITER_PACKETS/CEP_W01_W02_COLAB_FINAL_RUNTIME_DB_BROWSER_EVIDENCE_PACKET_v1.0.md,2821,66cfbbb919ff0e50cc8ab5f97af5d54292b96359019ebd01a5e53566cbadc509,RUNTIME_METHOD_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/02_WRITER_PACKETS/CEP_W01_W02_COLAB_FINAL_RUNTIME_DB_BROWSER_EVIDENCE_PACKET_v1.0.md,58
control/02_WRITER_PACKETS/CEP_WRITER_A_W03_v3.3.1_OWNER_DIRECT_REVIEW_CORRECTION_PACKET_v1.1_ZERO_LOSS_HARDENED.md,3432,a875a343b0862098cd2f2376751d615d4007e99be5e5930408e5ee6da63bcede,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/02_WRITER_PACKETS/CEP_WRITER_A_W03_v3.3.1_OWNER_DIRECT_REVIEW_CORRECTION_PACKET_v1.1_ZERO_LOSS_HARDENED.md,65
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_FINAL_CLOSURE_HANDOFF_AR_v1.1.4.md,1907,ed2853799ee3b6472689d0e01aba49b0393e8a5fcfd4b8a20ae47a5e9d57b0ec,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_FINAL_CLOSURE_HANDOFF_AR_v1.1.4.md,28
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_PRE_COLAB_SOURCE_COMPLETION_HANDOFF_AR_v1.1.5.md,5718,40c50501b3a4a7bda932ed12a6263071974a6934efd5716ebe9e7d95c241a9d6,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_PRE_COLAB_SOURCE_COMPLETION_HANDOFF_AR_v1.1.5.md,108
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_PRE_COLAB_SOURCE_COMPLETION_VERIFICATION_AR_v1.1.5.md,1238,76a9128a6064845234a9753fc24daa75e76dbec83a589795cef51d2abed183a2,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_PRE_COLAB_SOURCE_COMPLETION_VERIFICATION_AR_v1.1.5.md,32
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_V1.1.1_DELIVERY_SHA256.txt,462,3d815a83864eec5196f62d1f9697b5d5460cabf2d4e007db4fd188d0de9cc37f,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_V1.1.1_DELIVERY_SHA256.txt,3
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_V1_1_1_REVIEW_HARDENED_HANDOFF_AR.md,7881,df3d765b4ad0c5d9843c6fc39dc92f172f8b6ef290cbacdd7155733874ef6121,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_V1_1_1_REVIEW_HARDENED_HANDOFF_AR.md,111
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_v1.1.4_DELIVERY_SHA256.txt,1493,4fd94dfc333dae004154fb93decacfb1e6c2facf46cb958c36ef4f2021c05525,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_v1.1.4_DELIVERY_SHA256.txt,10
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_v1.1.5_FINAL_SHA256.txt,1035,52e55a94d346763e196ea944764270bc47faaa94c718d60c50644457512cefd0,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_WRITER_B_v1.1.5_FINAL_SHA256.txt,7
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_ZERO_ORPHAN_PRODUCTION_TRACEABILITY_GATE_v1.1.1.md,2888,88535fd8e81efdd306065a7df6d94f668d570e56f63a5e5c8148793ae09d83d6,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_ZERO_ORPHAN_PRODUCTION_TRACEABILITY_GATE_v1.1.1.md,34
control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_v1.1.5.1_FINAL_SHA256.txt,322,c2574eef29daee11cd363c7dd51f1af366495ee4fe3660aea66a9983718eb7f4,SUPPORTING_CONTROL_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W01_W02/CEP_W01_W02_v1.1.5.1_FINAL_SHA256.txt,2
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.3.1_CONTROLLER_BOUNDED_CORRECTION_DELIVERY_RECEIPT.json,2646,657d40483c996588ccccb2832829612ca0255cf2e2723aafe7bed50fd35f8780,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.3.1_CONTROLLER_BOUNDED_CORRECTION_DELIVERY_RECEIPT.json,69
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.3_WRITER_A_DELIVERY_RECEIPT.json,2508,ea46ebc64167a2a6e7e67f3455c4d665e58e6a4a3be7e84186de2d47e6db8a7e,WRITER_PACKET_OR_HANDOFF,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.3_WRITER_A_DELIVERY_RECEIPT.json,59
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_ALL_FIVE_SURFACE_SHARED_MECHANICS_PARITY_MATRIX.csv,2409,010a54babc703e7c258ce0671490c11099bc39d0813d2ef6f6628a000697ff95,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_ALL_FIVE_SURFACE_SHARED_MECHANICS_PARITY_MATRIX.csv,13
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_DONOR_INHERITANCE_BEHAVIORAL_MATRIX.csv,3280,66ea7270db5e885ff2d56ee4860721cd7afe52c6070546424c7da533060db6ea,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_DONOR_INHERITANCE_BEHAVIORAL_MATRIX.csv,13
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_EXACT_ROUTE_STATUS.json,10269,8635db766216909632d89e6c77b7995d809c75af65ef248af9127c8c87b63cbb,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_EXACT_ROUTE_STATUS.json,160
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_INTERACTION_ACCEPTANCE_MATRIX_COMPLETED.csv,17314,e5d1b26ffc0dcf63208a2f586b9ed64a2f26150bac9746303c5bf906c321aeb5,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_INTERACTION_ACCEPTANCE_MATRIX_COMPLETED.csv,39
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_MANIFEST_SHA256.csv,36432,abbfbe1085de005656b1777d2ee1a648fc00b9c668557cceb2f57c27d8d4c38c,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_MANIFEST_SHA256.csv,254
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_ODR_CORRECTION_REGISTER_UPDATED.csv,24967,9e32ef9d6e35f4e770b5b5d3606664e209b2557a89f31e89039bb069d014abad,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_ODR_CORRECTION_REGISTER_UPDATED.csv,21
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_OWNER_DIRECT_REVIEW_CORRECTION_DELIVERY_RECEIPT.json,1738,24c47d75ae1f3952c88f1041be6f45e8388c56bc13aa6ecb38eaa226999ad40b,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_OWNER_DIRECT_REVIEW_CORRECTION_DELIVERY_RECEIPT.json,40
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_SOURCE_IDENTITY.json,846,459d3c2930eeb9f9346465d7aaeceb8e6a3f405bdee5b08f401abfe783497f1a,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_SOURCE_IDENTITY.json,17
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_TEST_RECEIPT.json,2167,1b95735651b669698eb78a34d73ec31e0d8ee31c3a8c003996effabd188ff999,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_TEST_RECEIPT.json,82
control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_WRITER_CANDIDATE_STATUS.md,1345,2907786ed4d983d97d813fc0c42051c721e6cd2b065c8f5bc886d1d21301aa56,W03_WRITER_CANDIDATE_OR_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/04_WRITER_HANDOFFS/W03/CEP_W03_v3.4_WRITER_CANDIDATE_STATUS.md,25
control/05_TRACEABILITY_ASSURANCE/CEP_LIBRARY_BLUEPRINT_TO_PRODUCTION_ASSURANCE_FACTORY_v1.0.json,1106,3bde39a49bb36c6d29f9e0cecc32203adbe159bb5c944eddbaf0b1bfc60dd89e,LIBRARY_TRACEABILITY_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_LIBRARY_BLUEPRINT_TO_PRODUCTION_ASSURANCE_FACTORY_v1.0.json,37
control/05_TRACEABILITY_ASSURANCE/CEP_LIBRARY_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.0.csv,23689,a6023607f62a8e79d15245554fc27511bc2a1ef2001844257a44b3ca67c50a0e,LIBRARY_TRACEABILITY_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_LIBRARY_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.0.csv,61
control/05_TRACEABILITY_ASSURANCE/CEP_OWNER_DIRECT_REVIEW_W03_v3.3.1_CORRECTION_REGISTER_v1.0.csv,18419,5d70981c74e56ddf21dcfd22ae5d5171c980583f9d17994c134ce3f134f466f9,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_OWNER_DIRECT_REVIEW_W03_v3.3.1_CORRECTION_REGISTER_v1.0.csv,21
control/05_TRACEABILITY_ASSURANCE/CEP_OWNER_DIRECT_REVIEW_W03_v3.3.1_INTERACTION_ACCEPTANCE_MATRIX_v1.0.csv,10746,fcfe2b5a020422d9970d68dc0569faeee985aaf90e0d3303f41dcb1db1fefaf1,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_OWNER_DIRECT_REVIEW_W03_v3.3.1_INTERACTION_ACCEPTANCE_MATRIX_v1.0.csv,39
control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.2_CONTROLLER_ADJUDICATED.csv,183826,6e18805b8109b30073ff7dca17e7b54f67e103786ef1e61abc65751714aab3ef,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.2_CONTROLLER_ADJUDICATED.csv,81
control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.2_CONTROLLER_ADJUDICATED.json,255232,89587f75ff6931f0f676749c18a38ac88e3f14092fae54fccc40dfaf16945eb1,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.2_CONTROLLER_ADJUDICATED.json,2722
control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.4_FINAL_CLOSURE_HARDENED.json,415753,f4ca55a01f95be0a489ad1d74d1145e5da86393201ed977b80dde9c6465068ca,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.4_FINAL_CLOSURE_HARDENED.json,3202
control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.csv,338066,935cf1c766bb2a7aaa4158c6eb27ee0a2aba50d8fe46437e064387fd59875af5,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.csv,81
control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.json,428091,26aa851c316432b36045e07ebec56d92b2dd050f8ca89c6b8d0735562114f645,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.json,3202
control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_C001_C032_CORRECTION_LEDGER_v1.1.4_FINAL_CLOSURE_HARDENED.csv,34617,188c7713206a6b212949961e2ff397f5417bbf78a164179aede6b581bf803535,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_C001_C032_CORRECTION_LEDGER_v1.1.4_FINAL_CLOSURE_HARDENED.csv,33
control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_C001_C032_CORRECTION_LEDGER_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.csv,36088,7d9599c70cfc41ac32c4391af9de1c79940e61f6129d4352ae548458c2344e52,TRACEABILITY_OR_ASSURANCE_EVIDENCE,FULL_BYTES_AND_STRUCTURED_CONTENT,True,authority/sources/control/05_TRACEABILITY_ASSURANCE/CEP_W01_W02_C001_C032_CORRECTION_LEDGER_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.csv,33
