index,decision_id,priority,status,scope,family,decision,supersedes,source,applies_to,verification,notes
58,OD-20260914-034,P0,ACTIVE,CEP_GOVERNANCE,SUPPORTING_REGISTRY_AUTHORITY_CEILING,"Supporting census/manifests/stale registers/inventories/maps/pointers never create current state, accepted implementation, Owner, launch, readiness or promotion authority. Any conflict with the live authority chain is stale and must be corrected before mission launch or acceptance.",SUPPORTING_INDEX_AS_AUTHORITY,CURRENT_DIRECT_OWNER_2026_09_14,ALL_CONTROLLERS_WRITERS_AUDITORS,ONLY_CURRENT_STATE_ROW_HAS_CURRENT_STATE_AUTHORITY__NO_SUPPORTING_INDEX_CONFLICTS,Introduced after final Drive governance consistency audit found stale census authority labels.
59,OD-20260914-035,P0,ACTIVE,CEP_STACK_EXECUTION,PERSONAL_LOCAL_VALUE_FIRST_EXECUTION,"CEP is a personal/local single-owner product. Prioritize the best functional, visual and practical result on the Owner's local machine. Exact dependency/tool versions or production-grade reproducibility are not blocking by themselves; substitutions are allowed when they preserve compatibility, data integrity and equal-or-better result quality. Keep the stack as simple as practical, but admit an additional tool when it materially improves the result.",VERSION_RIGIDITY_AS_INDEPENDENT_BLOCKER,DISTILLED_FROM_OWNER_VALUE_FIRST_EXECUTION_RULE_v1.0__OWNER_DECISION_2026_09_11,STACK_DEPENDENCIES_TOOLING_RUNTIME_EXECUTION,BLOCK_ONLY_ON_MATERIAL_FUNCTION_COMPATIBILITY_DATA_INTEGRITY_OR_QUALITY_IMPACT,Zero-loss distillation of the archived standalone Owner rule; the standalone file is historical after consolidation.
60,OD-20260914-036,P0,ACTIVE,CEP_GOVERNANCE,EXPLICIT_LAUNCH_ADMISSION_ONLY,"No historical/superseded INPUT, START_HERE, CURRENT_AUTHORITY, AUTHORIZED, READY, launch packet, Writer prompt, correction packet, release authority or execution manifest is launchable merely because it exists or contains self-authorizing text. A mission may launch only when CURRENT_STATE explicitly authorizes the mission class and the Controller binds the exact current mission/path/parent under current governance.",SELF_AUTHORIZING_HISTORICAL_PACKET,CURRENT_DIRECT_OWNER_2026_09_14__THREE_AUDITOR_GOVERNANCE_REPAIR,ALL_CONTROLLERS_WRITERS_AUDITORS_AND_ALL_HISTORICAL_EXECUTION_ARTIFACTS,CURRENT_STATE_PLUS_EXACT_CONTROLLER_MISSION_BINDING_REQUIRED_BEFORE_ANY_WRITER_LAUNCH,Closes the Wave5/SurfaceBuild/old rescue packet recurrence route found by independent audits.
61,OD-20260914-037,P0,ACTIVE,CEP_EXECUTION,ISOLATED_WRITER_CANDIDATE_AND_SEQUENTIAL_OVERLAP,A mutating Writer works only in an isolated private candidate derived from the exact Controller-approved parent and never mutates an accepted successor in place. Overlapping/shared-hotspot candidates are accepted sequentially through Controller-controlled rebase/replay/integration and full re-verification; parallel mutation never writes to one canonical working tree.,WRITER_MUTATES_ACCEPTED_SUCCESSOR_OR_OVERLAY_MERGE,DISTILLED_FROM_ISOLATED_WRITER_CONTROLLER_INTEGRATION_RULE_v1.0,ALL_MUTATING_WRITERS_AND_CONTROLLER_CONVERGENCE,EXACT_PARENT_IDENTITY__ISOLATED_CANDIDATE__NO_ACCEPTED_MUTATION__SEQUENTIAL_OVERLAP_REPLAY,Zero-loss distillation before archiving the former standalone current-looking execution rule.
64,OD-20260915-038,P0,ACTIVE,CEP_BROWSER_VISUAL_EVIDENCE,VISUAL_CAPTURE_RECOVERY_AND_FRESH_EVIDENCE,"CEP visual/browser evidence must treat local-process reachability, browser process launch, browser URL navigation, rendering, screenshot creation, and actual image inspection as separate capabilities. Before declaring visual capture blocked, use the bounded local/offline recovery ladder, including explicit executable paths, navigation-independent exact-current-candidate rendering where provenance is exact, validated offline browser packages, standalone Chrome Headless Shell after full-Chrome container failure, and other already-available compatible engines as applicable. Do not modify product architecture merely to obtain screenshots, and never relabel historical screenshots as fresh current-candidate evidence.",FIRST_BROWSER_OR_NAVIGATION_FAILURE_EQUALS_FINAL_VISUAL_BLOCKER,CURRENT_DIRECT_OWNER_2026_09_15__RECOVERED_FROM_LIVE_CURRENT_STATE_AND_CANONICAL_VISUAL_CAPTURE_PROTOCOL_AFTER_CONCURRENT_REFRESH,ALL_CEP_BROWSER_VISUAL_GOLDEN_AND_COMPONENT_EVIDENCE,CAPABILITY_SEPARATION__BOUNDED_RECOVERY_LADDER__EXACT_CURRENT_CANDIDATE_PROVENANCE__FRESH_SCREENSHOTS__ACTUAL_IMAGE_INSPECTION,Restored after a concurrent Controller refresh was detected. Current live state already cites OD-20260915-038; shared CEP_VISUAL_CAPTURE_RECOVERY_PROTOCOL.md carries the durable technical procedure.
65,OD-20260915-039,P0,ACTIVE,CEP_PARALLEL_EXECUTION,MAX_SAFE_PARALLEL_WITH_GROUPED_CONVERGENCE_AUDIT,"Launch the maximum number of genuinely independent isolated Writers from the same exact accepted parent when the dependency/collision graph permits; do not artificially serialize Writer execution merely because review or acceptance will be batched. Partition convergence and independent review into coherent bounded groups based on shared owners/hotspots when scale warrants it. Each grouped audit must still adjudicate every candidate/delta explicitly; convergence may replay only Controller-approved deltas; each converged group requires independent post-convergence verification, followed by final integrated cross-group regression/audit.",SINGLE_MONOLITHIC_CONVERGENCE_OR_ARTIFICIAL_WRITER_BATCHING,CURRENT_DIRECT_OWNER_2026_09_15,ALL_MULTI_WRITER_FOUNDATION_AND_PRESENTATION_EXECUTION,EXACT_DEPENDENCY_DAG__MAX_SAFE_PARALLEL_LAUNCH__GROUP_SCOPES__CANDIDATE_AUDIT__APPROVED_DELTA_REPLAY__POST_CONVERGENCE_AUDIT__FINAL_INTEGRATED_REGRESSION,Controller chooses group boundaries from exact source/owner/collision topology; same-file work may run as isolated candidates only when function/region ownership and invariants are proven disjoint. No ZIP overlay.
67,OD-20260915-041,P0,ACTIVE,CEP_GOVERNANCE,OWNER_EXCEPTION_NON_DURABILITY,"Temporary Owner exceptions, one-off waivers, situational allowances, or narrow carve-outs are operational only for their exact scope and must NOT be registered or promoted as durable Owner decisions, reusable authority, governance law, or precedent unless the Owner explicitly authorizes that recording. Normal CURRENT_STATE, acceptance, readiness, launch, blocker, and implementation-authority updates caused by actual project progress remain mandatory and are unaffected.",DURABLE_PROMOTION_OF_TEMPORARY_OWNER_EXCEPTIONS,CURRENT_DIRECT_OWNER_2026_09_15,ALL_CONTROLLERS_AND_OWNER_DECISION_INTAKE,REGISTER_ONLY_DURABLE_OWNER_DECISIONS__DO_NOT_TURN_TEMPORARY_EXCEPTIONS_INTO_PRECEDENT__CONTINUE_NORMAL_LIVE_STATE_UPDATES,Meta-governance rule governing future exception intake. One-off exceptions may be applied to their exact task without becoming durable authority.
68,OD-20260916-042,P0,ACTIVE,CEP_EXECUTION,HEAVY_CHAT_RESUMABLE_CHECKPOINT,"Any substantial CEP Heavy Chat must, on explicit Owner checkpoint request, materialize a self-contained source-bound continuity package that preserves the exact coherent working candidate, hashes, applied-change/finding/phase ledgers, evidence index, revalidation/invalidation map, input consumption, Owner-decision progress and exact resume instructions so a fresh chat can continue from verified work without reconstructing chat history or blindly redoing completed work. The checkpoint never overrides newer live authority and stale proof must be rerun only when invalidated by subsequent source/state changes or by mandatory final integrated gates.",CHAT_ONLY_CONTINUITY_OR_RESTART_FROM_PARENT_AFTER_SESSION_LOSS,CURRENT_DIRECT_OWNER_2026_09_16,ALL_SUBSTANTIAL_CEP_HEAVY_EXECUTION_CHATS,EXACT_WORKING_CANDIDATE_HASH__COMPLETE_CHECKPOINT_LEDGER__REVALIDATION_MAP__RESUME_FROM_FIRST_INCOMPLETE_VALID_STEP__NO_BLIND_REDO__LIVE_AUTHORITY_REFRESH_FIRST,Durable Owner continuity requirement. Technical procedure is maintained in HEAVY_CHAT_CONTINUITY_CHECKPOINT_PROTOCOL.md.
69,OD-20260916-043,P0,ACTIVE,CEP_PARALLEL_EXECUTION,VALUE_WEIGHTED_PARALLELISM,"Optimize CEP parallel execution for maximum useful/value-weighted parallelism, not maximum Writer count. Choose the smallest number of coherent independent execution lanes that minimizes time-to-accepted-result while preserving quality, scope isolation and safe collision control. Do not fragment coherent work into many tiny Writers when fewer Writers or Controller-owned bounded execution achieves equal or better throughput. Use expected work size/duration, dependency/collision DAG, review/integration overhead and evidence burden to choose lane count.",WRITER_COUNT_AS_PRIMARY_OPTIMIZATION__OVERLY_LITERAL_OD_20260915_039_INTERPRETATION,CURRENT_DIRECT_OWNER_2026_09_16,ALL_CEP_PARALLEL_EXECUTION,VALUE_WEIGHTED_DAG__NO_GRATUITOUS_FRAGMENTATION__TIME_TO_ACCEPTED_RESULT__REVIEW_OVERHEAD_ACCOUNTED,"Clarifies OD-20260915-039: safe parallelism remains preferred when useful, but Writer count is not the objective. Fewer coherent lanes or direct Controller correction are correct when coordination overhead would dominate."
70,OD-20260916-044,P0,ACTIVE,CEP_EXECUTION,CONTROLLER_BOUNDED_CORRECTION_AUTHORITY,"Controller may directly implement a bounded correction during review/convergence when the defect is independently reproduced, root cause is exact, the fix is minimal and confined to an existing canonical owner, no new architecture/owner or scope widening is introduced, and sending the change to a new Writer would add coordination overhead without material safety/value. Work must occur in an isolated private candidate, never by mutating an accepted successor in place, and all affected source/package/browser/runtime/visual/Owner-decision gates must be rerun before acceptance. Uncertain, broad, cross-owner, architectural, or high-collision work remains Writer/convergence work.",CONTROLLER_MUST_DELEGATE_EVERY_PRODUCT_CORRECTION_TO_NEW_WRITER,CURRENT_DIRECT_OWNER_2026_09_16,ALL_CONTROLLER_REVIEWS_CONVERGENCE_AND_BOUNDED_CORRECTIONS,EXACT_REPRODUCTION__MINIMAL_EXISTING_OWNER_DIFF__ISOLATED_CANDIDATE__NO_SCOPE_WIDENING__FULL_AFFECTED_REVALIDATION,Owner explicitly requested this durable rule after the successful bounded Controller corrections in Work02. It complements OD-20260916-043 value-weighted parallelism and does not permit general feature development by Controller.
71,OD-20260916-045,P0,ACTIVE,CEP_GOVERNANCE,TECHNICAL_SOURCE_RESOLUTION_ZERO_LOSS,"For CEP runtime/persistence/local-or-OS bridge/terminal/native-window/dependency/deferred-capability questions, a Controller must resolve current authority first, then read the canonical durable technical reference and lessons/dependency ledger, reconcile them against the exact current accepted source and live Owner decisions, and consult archived working memory or exact historical wave evidence only for missing provenance/rationale. Summary inventories, package dependency lists, enhancement backlogs, filenames, cross-project choices, or historical status lines are never sufficient by themselves to classify a technology/capability as selected, rejected, required, deferred, implemented, or obsolete. Every applicable future readiness/mission must preserve a zero-loss disposition of role, owner, implementation state, proof gate, deferral reason, target consumer and platform-proof requirement.",SUMMARY_OR_INVENTORY_ONLY_TECHNICAL_ADJUDICATION__CROSS_PROJECT_OR_STALE_STATUS_INFERENCE,CURRENT_DIRECT_OWNER_2026_09_16,ALL_CONTROLLERS__SURFACE_READINESS__STACK_RUNTIME_PERSISTENCE_BRIDGE_TERMINAL_NATIVE_CAPABILITY_ADJUDICATION,LIVE_AUTHORITY_FIRST__DURABLE_TECH_REFERENCE_READ__LESSONS_LEDGER_READ__ACCEPTED_SOURCE_RECONCILED__ZERO_LOSS_CAPABILITY_DISPOSITION__NO_SUMMARY_ONLY_CLASSIFICATION,Owner required this after a Controller initially over-relied on a compact dependency/inventory view and under-represented the richer CEP-specific SQLite/xterm/local-runtime/PlatformWindow/Operational deferral record. Primary durable technical reference: CEP_RUNTIME_PERSISTENCE_BRIDGE_TECHNICAL_REFERENCE.md; secondary durable lessons/rationale reference: CEP_LESSONS_GAPS_DEPENDENCIES_LEDGER_v1.0.md; archived CEP_RUNTIME_PERSISTENCE_BRIDGE_STACK_WORKING_MEMORY_20260914.md is provenance/detail only after live authority.
72,OD-20260917-046,P0,ACTIVE,CEP_EXECUTION_ENVIRONMENT,MANAGED_TARGET_RUNNER_FIRST,Prefer managed/remote target execution for scriptable target-platform proof when a controlled runner can truthfully exercise the required OS/runtime/filesystem/network semantics. The Owner personal machine is not required merely because a gate targets Windows. Use the Owner machine only for capabilities that inherently depend on the real Owner desktop/session/hardware or cannot be truthfully certified on a managed runner (for example native HWND/OS always-on-top or active keyboard-source behavior). Execution carriers and CI repositories remain non-authoritative and must not become CEP source/state authority.,OWNER_MACHINE_REQUIRED_FOR_ALL_WINDOWS_TARGET_PROOF,CURRENT_DIRECT_OWNER_2026_09_17,ALL_TARGET_PLATFORM_PROOF__CI__WINDOWS_RUNTIME_PERSISTENCE__NATIVE_PLATFORM_CAPABILITIES,MANAGED_RUNNER_ENVIRONMENT_IDENTITY__EXACT_HARNESS_SOURCE_HASH__ARTIFACT_LOG_CUSTODY__TARGET_SEMANTICS_PROVEN__LOCAL_ONLY_CAPABILITIES_EXPLICIT__EXECUTION_CARRIER_NON_AUTHORITY,Owner prefers minimizing personal-device internet/manual work. GitHub-hosted or other controlled Windows runners may close scriptable Windows runtime/persistence gates when evidence is sufficient. Native desktop/session capabilities remain separately target-gated.
73,OD-20260917-047,P0,ACTIVE,CEP_PLATFORM_WINDOWS,NARROW_WIN32_SIDECAR_PROVIDER_SELECTION,"For closing OE-001 and OE-004, use a narrow replaceable Win32 sidecar helper as the implementation target behind PlatformWindowCapability and PlatformInputDirectionCapability. CEP semantic owners remain in the existing TypeScript/Node layers; do not adopt Electron, Tauri, Python as a second application runtime, or PTY/PowerShell/SSH coupling merely to close these platform gates. Build/package the helper off the Owner machine where practical and deliver a bounded prebuilt Windows proof kit so the Owner device performs only the genuinely interactive desktop/session proof with minimal downloads. This selection does not freeze the overall CEP stack.",L08_PROVIDER_UNSELECTED_FOR_OE001_OE004_CLOSURE_EXECUTION,CURRENT_DIRECT_OWNER_2026_09_17,OE-001__OE-004__PlatformWindowCapability__PlatformInputDirectionCapability__WINDOWS_TARGET_E2E,NARROW_WIN32_PROVIDER_ONLY__REAL_HWND_TOPMOST_INPUT_LAYOUT_PROOF__NO_SEMANTIC_OWNER_CREEP__NO_TERMINAL_PROVIDER_COUPLING__MINIMAL_OWNER_DEVICE_DOWNLOAD__NO_STACK_FREEZE,"Owner explicitly accepted the Controller-recommended small narrow Win32 sidecar direction. This selects the provider shape for the bounded closure mission; the exact helper implementation language/toolchain remains a bounded technical execution choice and must minimize runtime/distribution burden. OD-20260917-049/050 may reuse the same Windows-native sidecar process for TerminalRuntimeCapability/ConPTY if capability boundaries stay separate; the original no-terminal-coupling wording meant terminal support was not required merely to close OE-001/OE-004, not that terminal support is prohibited."
74,OD-20260917-048,P0,ACTIVE,CEP_OPERATIONAL_TERMINAL_PRESENTATION,OPERATIONAL_TERMINAL_WINDOW_PARITY,"Operational Terminal floating presentation must share the reusable window mechanics expected for Sticky Notes where semantically applicable: all-edge/corner resize, CEP-internal pin intent, and separate/detached-window control. OS always-on-top remains a PlatformWindowCapability truth and may be claimed only after real platform proof. Terminal close/hide/detach presentation must not fabricate provider/session termination; runtime session identity and provider truth remain owned by OperationalSessionOwner/RuntimeAdapter. This window-parity decision does not itself define terminal runtime/provider selection; OD-20260917-049 separately requires the shared xterm renderer and real Windows PTY/ConPTY capability before stack freeze.",TERMINAL_WINDOW_PARITY_LEFT_AS_ONLY_OPTIONAL_UNBOUND_GENERALIZATION,CURRENT_DIRECT_OWNER_2026_09_17,Operational Terminal / Runs real consumer; PlatformWindowCapability second-real-consumer proof where applicable,ALL_EDGE_CORNER_RESIZE__CEP_INTERNAL_PIN__DETACHED_WINDOW_CONTROL__OS_TOPMOST_PLATFORM_GATED__SESSION_IDENTITY_PRESERVED__NO_PROVIDER_TERMINATION_FABRICATION__RUNTIME_SELECTION_DELEGATED_TO_OD049,Owner explicitly clarified that the resize/pin/separate-window enhancement set is intended for both Sticky Notes and Terminal. Current accepted source already has Terminal all-edge/corner resize; pin and detached/native-window parity remain to close. Updated in place after OD-20260917-049/050 so the older 'no PTY/xterm implied' sentence cannot be misread as a prohibition; window mechanics remain this row's distinct scope. Owner clarification OD-20260917-052 supersedes only the object-level detached-window interpretation: Separate for Sticky/Operational now opens the owning surface as the detached/native window while preserving the relevant note/terminal context. Resize/pin/session-truth requirements in this row remain active.
75,OD-20260917-049,P0,ACTIVE,CEP_OPERATIONAL_TERMINAL_RUNTIME,XTERM_UNIFIED_RENDERER_AND_UNRESTRICTED_TERMINAL_RUNTIME,"xterm.js is the canonical Terminal I/O Presentation renderer for CEP Operational terminal instances across InternalSimulationAdapter, real Windows PTY/ConPTY shells, recorded/read-only terminal playback, and future compatible runtime providers. xterm owns rendering/input interaction only, never semantic command truth or runtime state. Real terminal sessions use a provider-neutral raw terminal stream with no CEP-side command allowlist/parser or per-command provider model. One Windows PTY/ConPTY provider should serve arbitrary Owner-selected executable/shell profiles such as PowerShell, cmd.exe, WSL/Git Bash and other installed CLIs; SSH may run through that PTY stream using the system client or a specialized provider only when connection-management semantics materially justify it. Provider/session abstraction exists for lifecycle, identity, routing, resize, exit/error/restart and truthful capability state—not to restrict the Owner's commands, executables or providers. InternalSimulationAdapter remains a separate valid provider using the same xterm-backed renderer. Before STACK_FROZEN, prove xterm on real Operational consumers plus a real Windows PTY/ConPTY provider with raw I/O, resize, exit/error/restart and stable session identity.",XTERM_CANDIDATE_OR_REAL_TERMINAL_ONLY_FRAMING__XTERM_OPTIONAL_ONLY_FOR_FINAL_STACK__CEP_COMMAND_ALLOWLIST_OR_PER_COMMAND_PROVIDER_MODEL__REAL_TERMINAL_PROVIDER_INDEFINITELY_DEFERRED_FOR_STACK_FREEZE__SECURITY_GATING_AT_TERMINAL_SESSION_BOUNDARY,CURRENT_DIRECT_OWNER_2026_09_17,Operational Terminal; Runs terminal presentation; TerminalRuntimeCapability; Windows PTY/ConPTY; PowerShell; cmd.exe; SSH and future shell profiles,XTERM_INTERNAL_SIMULATION_AND_REAL_CONSUMER_RENDERER__NO_COMMAND_OR_EXECUTABLE_ALLOWLIST__RAW_STREAM__WINDOWS_CONPTY__ARBITRARY_OWNER_SELECTED_SHELL_PROFILE__POWERSHELL_CMD_PROFILE_PROOF__SSH_STREAM_OR_SPECIALIZED_PROVIDER_TRUTH__RESIZE_EXIT_ERROR_RESTART_SESSION_IDENTITY__INTERNAL_SIMULATION_PRESERVED,Consolidated current xterm/terminal law. This row absorbs the durable xterm carrier/renderer lesson recovered from historical working memory and the later real-terminal/raw-stream decision; do not create another duplicate xterm decision for the same role. OD-20260917-050 governs the broader project-wide no-security-restriction policy.
76,OD-20260917-050,P0,ACTIVE,CEP_PERSONAL_LOCAL_RUNTIME_AND_PRODUCT,SECURITY_NON_BLOCKING_OWNER_POLICY,"CEP is a personal/local single-owner application. Security hardening must not delay, restrict, or reduce product functionality merely for security reasons. Do not add command/input filtering, executable/provider/session allowlists, RBAC/auth ceremony, sandboxing, provider whitelists, permission prompts, loopback-only policy, or security-driven feature/scope limits unless an external platform/API makes them technically unavoidable or the Owner later explicitly requests them. Choose boundaries from functionality, correctness, data integrity, lifecycle truth, simplicity, performance, compatibility and maintainability. Provider/session/capability abstractions may remain for routing, lifecycle, identity, replacement and truthful state, but not as security gates. No-security-restriction does not waive truth ceilings, data-integrity requirements, deterministic lifecycle/error handling, or external platform constraints.",SECURITY_MOTIVATED_COMMAND_PROVIDER_SESSION_PROCESS_TRANSPORT_RESTRICTIONS__OD049_SECURITY_BOUNDARY_CLAUSE,CURRENT_DIRECT_OWNER_2026_09_17,ALL_CEP_PRODUCT_RUNTIME_TERMINAL_LOCAL_BRIDGE_PROVIDER_SESSION_AND_FUTURE_STACK_DECISIONS,NO_SECURITY_ONLY_BLOCKER__NO_COMMAND_INPUT_EXECUTABLE_PROVIDER_ALLOWLIST__NO_SECURITY_ONLY_AUTH_RBAC_SANDBOX_OR_LOOPBACK_GATE__FUNCTIONAL_CORRECTNESS_DATA_INTEGRITY_LIFECYCLE_TRUTH_PRESERVED,Owner explicitly stated security is not a design priority for this personal application and must not be used to delay or restrict capabilities. Merge/interpret older security-oriented restrictions through this decision; preserve only non-security engineering boundaries and externally unavoidable platform constraints.
77,OD-20260917-051,P0,ACTIVE,CEP_STICKY_STRUCTURED_EDITOR,STICKY_NOTE_FULL_EDITOR_PARITY_AND_ALWAYS_EDITABLE,"Sticky Note content must consume the same canonical Structured editor engine, Presentation, Behavior, Interaction and Functionality as compatible full Structured authoring surfaces. Sticky-specific differences are limited to note window/chrome, note binding/domain context and bounded note-specific composition; no reduced editor fork or weaker interaction subset is allowed. While a Sticky Note is open, its title/body/blocks are directly editable by default and MUST NOT inherit or be disabled by the parent surface read/edit mode. Insertion gaps, block inspector/context actions, block delete/handling/reorder, pointer+keyboard selection including additive/range selection, clipboard, undo/redo, Bidi/input-direction behavior and other applicable Structured mechanics must come from the same canonical owners. Right-click on the Sticky insertion + must open the applicable insertion/block chooser rather than silently inserting a paragraph. No second Sticky-only editor engine.",STICKY_NOTE_REDUCED_EDITOR_OR_PARENT_READ_EDIT_MODE_COUPLING_INTERPRETATION,CURRENT_DIRECT_OWNER_2026_09_17_INTERACTIVE_QA,Sticky Notes on all note-capable surfaces; Structured editor reuse owners; Library/Learn parity oracle where compatible,SAME_CANONICAL_ENGINE_IDENTITY__CENTRAL_CHANGE_PROPAGATION__STICKY_ALWAYS_EDITABLE_IN_PARENT_READ_AND_EDIT__RIGHT_CLICK_INSERT_CHOOSER__BLOCK_DELETE_HANDLE_REORDER__CTRL_META_SHIFT_MULTISELECT__UNDO_REDO_CLIPBOARD__BIDI_DIRECTION__NO_SECOND_EDITOR_ENGINE,"Registered after Owner interactive QA found Sticky presentation/interaction materially weaker than the full Structured editor even though source-level StructuredNoteContentAdapter reuse exists. Acceptance requires executable parity, not adapter-name parity. Partial interaction supersession: the insertion-gap right-click clause is superseded by OD-20260918-054; all other Sticky full-editor parity/always-editable requirements remain ACTIVE."
78,OD-20260917-052,P0,ACTIVE,CEP_PLATFORM_WINDOWING_AND_SURFACE_PRESENTATION,SURFACE_LEVEL_DETACHED_WINDOW_SEMANTICS,"The Separate/Detached control associated with Sticky Notes and Operational Terminal must open the entire owning CEP surface in the separate/native window, preserving the current surface route/object/context and the relevant note or terminal as the focused/selected presentation context. Do not detach only a standalone Sticky Note or only a standalone terminal widget as the product-facing Separate behavior. CEP-internal pin remains available for both Sticky and Operational presentations where applicable; OS always-on-top remains a separately proven PlatformWindowCapability truth. Closing/hiding the detached surface must not delete note content or fabricate terminal provider/session termination.",OE-004_AND_OD-20260917-048_OBJECT_LEVEL_SEPARATE_WINDOW_INTERPRETATION_ONLY,CURRENT_DIRECT_OWNER_2026_09_17_INTERACTIVE_QA,PlatformWindowCapability; Sticky Notes; Operational Terminal/Runs; global surface routing/context preservation,DETACHED_WHOLE_SURFACE__ROUTE_OBJECT_CONTEXT_PRESERVED__NOTE_OR_TERMINAL_FOCUS_CONTEXT_PRESERVED__PIN_BOTH__OS_TOPMOST_SEPARATE_TRUTH__CLOSE_HIDE_NO_DELETE_OR_PROVIDER_TERMINATION_FABRICATION,"This changes only Separate/Detached product semantics. Existing resize, internal-pin, lifecycle and platform truth requirements remain active."
79,OD-20260917-053,P0,ACTIVE,CEP_GLOBAL_SETTINGS_AND_CONTEXT_ACTION_PRESENTATION,SETTINGS_DETAILS_ROLE_SEPARATION_AND_GROUPING_QUALITY,"Global Settings and per-surface Toolbar/Details must have distinct product roles. Settings owns durable/global/family preferences, configuration, command/shortcut discoverability and other persistent or broadly scoped choices. Toolbar/Details owns current-surface/current-object contextual state and actions. Do not duplicate the same global options/actions in both places as separate Presentation owners; when a contextual shortcut to a global command is useful, it must bind the same canonical command/preference owner and be visibly framed as a shortcut rather than a duplicate setting. Preserve the accepted progressive-disclosure grouping concept: one group open at a time and re-clicking the active group closes it, with search and keyboard access. The current visual hierarchy/style is not accepted merely because the grouping mechanics exist; redesign must improve clarity without inventing a second Settings engine.",AMBIGUOUS_SETTINGS_VS_DETAILS_DUPLICATION_AND_CURRENT_GROUPING_STYLE_ACCEPTANCE,CURRENT_DIRECT_OWNER_2026_09_17_INTERACTIVE_QA,Global Settings; top navigation; toolbar Details/Actions; command/shortcut presentation across all 23 surfaces,SETTINGS_CONTEXT_ROLE_MAP__NO_DUPLICATE_OWNER__SAME_COMMAND_BINDING_WHERE_SHORTCUT_EXISTS__ACTIVE_GROUP_RECLOSES__ONE_OPEN__SEARCH_KEYBOARD__VISUAL_HIERARCHY_OWNER_REVIEW,Owner accepts the grouping idea but rejected current design/hierarchy and reported active-group re-click regression plus confusing duplication with per-surface Details/Actions.
80,OD-20260918-054,P0,ACTIVE,CEP_STRUCTURED_EDITOR_ALL_COMPATIBLE_CONSUMERS,STRUCTURED_INSERTION_GAP_DONOR_INTERACTION_RESTORATION,"Restore and preserve the accepted Library donor insertion-gap interaction across every compatible Structured consumer, including Sticky Notes: primary/left click (and keyboard activation) on the insertion + opens the canonical insertion/block chooser at that exact gap; secondary/right click on the insertion + performs the fast direct action of inserting a Paragraph at that exact gap when the surface is editable. Do not swap these routes, collapse both into the chooser, or replace them with a surface-local fork. Sticky inherits this same canonical interaction while remaining always editable under OD-20260917-051.",OD-20260917-051 right-click-insertion-chooser clause only; preserves all other OD-20260917-051 requirements.,CURRENT_DIRECT_OWNER_2026_09_18_INTERACTIVE_QA_PLUS_ACCEPTED_LIBRARY_DONOR,Library; Learn; Sticky Notes; every Structured-compatible authoring surface and shared Structured insertion owner,ACCEPTED_DONOR_EVENT_ROUTE_MATCH__LEFT_CLICK_CHOOSER__RIGHT_CLICK_DIRECT_PARAGRAPH__KEYBOARD_CHOOSER__EXACT_GAP_TARGET__CENTRAL_PROPAGATION_AND_REVERT__NO_SURFACE_LOCAL_FORK,"Owner explicitly corrected the prior interpretation after hands-on QA. Accepted Library donor v1.2.17 independently confirms left-click opens insertion chooser and right-click inserts Paragraph directly. This is a micro-supersession, not a rollback of Sticky full-editor parity."
81,OD-20260918-055,P0,ACTIVE,ALL_23_SURFACES,SURFACE_IDENTITY_FUNCTIONAL_COMPLETENESS_RESCUE_GATE,"The current M0/A6 result must not be accepted, promoted, or treated as surface-complete where it loses or genericizes the governed identity, purpose, workflows, region composition, commands, state semantics, original recoverable reference value, or applicable Owner decisions of any CEP surface. Before rescue mutation, the Controller must reconstruct a zero-loss 23-surface identity/reference matrix from current SurfaceProfiles and requirement index, applicable live Owner decisions, exact accepted/shared donors, and classified original surface references/value-recovery evidence. Each surface must then compose the required shared owners through its own typed domain/data/provider truth and required TOP/TOOLBAR/LEFT/CENTER/RIGHT/BOTTOM/TRANSIENT roles. Route reachability, generic JSON/truth stages, shared-owner presence, smoke PASS, tests, or screenshots never substitute for surface-purpose/function completeness. Owner direct hands-on rejection overrides lower CLEAN/PASS claims for the affected result.","Any interpretation that 23/23 route smoke, generic controller composition, shared-owner binding alone, or prior A6 shard CLEAN is sufficient Surface acceptance.",CURRENT_DIRECT_OWNER_2026_09_18_INTERACTIVE_QA,All 23 CEP surfaces; final A6 synthesis; any rescue/convergence mission; all shared-family consumers,23_SURFACE_ZERO_LOSS_IDENTITY_REFERENCE_MATRIX__PER_SURFACE_PURPOSE_OBJECTS_COMMANDS_SLOTS_STATES_PROVIDER_TRUTH__REFERENCE_VALUE_COMPARISON__OWNER_DECISION_COVERAGE__NO_GENERICIZATION__RESULT_FIRST_BROWSER_RUNTIME_VISUAL_INTERACTION_FALSIFICATION,"Owner reports broad current-result regressions and missing surface identity/functionality, with Sticky editor and terminal as concrete examples. This decision establishes the rescue acceptance gate; it does not make historical visual references current authority by themselves—references are classified and reconciled through the live authority chain."
